LapNumber,Driver,Team,Compound,Stint,TyreLife,LapTime,Position,Time,DriverNumber,PitInTime,PitOutTime,WillPitThisLap,NextPitIn3Laps
38.0,LEC,Ferrari,HARD,2.0,37.0,0 days 00:01:18.528000,1.0,0 days 02:26:48.620000,16,,,0,0
39.0,LEC,Ferrari,HARD,2.0,38.0,0 days 00:01:18.181000,1.0,0 days 02:28:06.801000,16,,,0,0
40.0,LEC,Ferrari,HARD,2.0,39.0,0 days 00:01:18.733000,1.0,0 days 02:29:25.534000,16,,,0,0
41.0,LEC,Ferrari,HARD,2.0,40.0,0 days 00:01:18.694000,1.0,0 days 02:30:44.228000,16,,,0,0
42.0,LEC,Ferrari,HARD,2.0,41.0,0 days 00:01:19.277000,1.0,0 days 02:32:03.505000,16,,,0,0
43.0,LEC,Ferrari,HARD,2.0,42.0,0 days 00:01:17.865000,1.0,0 days 02:33:21.370000,16,,,0,0
44.0,LEC,Ferrari,HARD,2.0,43.0,0 days 00:01:18.276000,1.0,0 days 02:34:39.646000,16,,,0,0
45.0,LEC,Ferrari,HARD,2.0,44.0,0 days 00:01:18.541000,1.0,0 days 02:35:58.187000,16,,,0,0
46.0,LEC,Ferrari,HARD,2.0,45.0,0 days 00:01:18.567000,1.0,0 days 02:37:16.754000,16,,,0,0
47.0,LEC,Ferrari,HARD,2.0,46.0,0 days 00:01:19.185000,1.0,0 days 02:38:35.939000,16,,,0,0
48.0,LEC,Ferrari,HARD,2.0,47.0,0 days 00:01:17.941000,1.0,0 days 02:39:53.880000,16,,,0,0
49.0,LEC,Ferrari,HARD,2.0,48.0,0 days 00:01:18.506000,1.0,0 days 02:41:12.386000,16,,,0,0
50.0,LEC,Ferrari,HARD,2.0,49.0,0 days 00:01:18.185000,1.0,0 days 02:42:30.571000,16,,,0,0
51.0,LEC,Ferrari,HARD,2.0,50.0,0 days 00:01:17.790000,1.0,0 days 02:43:48.361000,16,,,0,0
52.0,LEC,Ferrari,HARD,2.0,51.0,0 days 00:01:18.311000,1.0,0 days 02:45:06.672000,16,,,0,0
53.0,LEC,Ferrari,HARD,2.0,52.0,0 days 00:01:17.748000,1.0,0 days 02:46:24.420000,16,,,0,0
54.0,LEC,Ferrari,HARD,2.0,53.0,0 days 00:01:17.357000,1.0,0 days 02:47:41.777000,16,,,0,0
55.0,LEC,Ferrari,HARD,2.0,54.0,0 days 00:01:17.444000,1.0,0 days 02:48:59.221000,16,,,0,0
56.0,LEC,Ferrari,HARD,2.0,55.0,0 days 00:01:17.266000,1.0,0 days 02:50:16.487000,16,,,0,0
57.0,LEC,Ferrari,HARD,2.0,56.0,0 days 00:01:17.640000,1.0,0 days 02:51:34.127000,16,,,0,0
58.0,LEC,Ferrari,HARD,2.0,57.0,0 days 00:01:17.028000,1.0,0 days 02:52:51.155000,16,,,0,0
59.0,LEC,Ferrari,HARD,2.0,58.0,0 days 00:01:17.034000,1.0,0 days 02:54:08.189000,16,,,0,0
60.0,LEC,Ferrari,HARD,2.0,59.0,0 days 00:01:16.414000,1.0,0 days 02:55:24.603000,16,,,0,0
61.0,LEC,Ferrari,HARD,2.0,60.0,0 days 00:01:16.863000,1.0,0 days 02:56:41.466000,16,,,0,0
62.0,LEC,Ferrari,HARD,2.0,61.0,0 days 00:01:17.454000,1.0,0 days 02:57:58.920000,16,,,0,0
63.0,LEC,Ferrari,HARD,2.0,62.0,0 days 00:01:16.971000,1.0,0 days 02:59:15.891000,16,,,0,0
64.0,LEC,Ferrari,HARD,2.0,63.0,0 days 00:01:16.560000,1.0,0 days 03:00:32.451000,16,,,0,0
65.0,LEC,Ferrari,HARD,2.0,64.0,0 days 00:01:16.607000,1.0,0 days 03:01:49.058000,16,,,0,0
66.0,LEC,Ferrari,HARD,2.0,65.0,0 days 00:01:16.489000,1.0,0 days 03:03:05.547000,16,,,0,0
67.0,LEC,Ferrari,HARD,2.0,66.0,0 days 00:01:15.941000,1.0,0 days 03:04:21.488000,16,,,0,0
68.0,LEC,Ferrari,HARD,2.0,67.0,0 days 00:01:16.082000,1.0,0 days 03:05:37.570000,16,,,0,0
69.0,LEC,Ferrari,HARD,2.0,68.0,0 days 00:01:16.373000,1.0,0 days 03:06:53.943000,16,,,0,0
70.0,LEC,Ferrari,HARD,2.0,69.0,0 days 00:01:15.767000,1.0,0 days 03:08:09.710000,16,,,0,0
71.0,LEC,Ferrari,HARD,2.0,70.0,0 days 00:01:15.162000,1.0,0 days 03:09:24.872000,16,,,0,0
72.0,LEC,Ferrari,HARD,2.0,71.0,0 days 00:01:15.547000,1.0,0 days 03:10:40.419000,16,,,0,0
73.0,LEC,Ferrari,HARD,2.0,72.0,0 days 00:01:16.219000,1.0,0 days 03:11:56.638000,16,,,0,0
74.0,LEC,Ferrari,HARD,2.0,73.0,0 days 00:01:16.105000,1.0,0 days 03:13:12.743000,16,,,0,0
75.0,LEC,Ferrari,HARD,2.0,74.0,0 days 00:01:16.387000,1.0,0 days 03:14:29.130000,16,,,0,0
76.0,LEC,Ferrari,HARD,2.0,75.0,0 days 00:01:16.808000,1.0,0 days 03:15:45.938000,16,,,0,0
77.0,LEC,Ferrari,HARD,2.0,76.0,0 days 00:01:16.933000,1.0,0 days 03:17:02.871000,16,,,0,0
78.0,LEC,Ferrari,HARD,2.0,77.0,0 days 00:01:18.636000,1.0,0 days 03:18:21.507000,16,,,0,0
1.0,MAG,Haas F1 Team,HARD,1.0,1.0,,,0 days 01:36:02.319000,20,,,0,0
1.0,NOR,McLaren,MEDIUM,1.0,2.0,0 days 00:41:08.042000,4.0,0 days 01:36:14.241000,4,0 days 00:56:49.559000,,1,1
2.0,NOR,McLaren,HARD,2.0,2.0,,4.0,0 days 01:39:01.661000,4,,0 days 01:36:14.893000,0,0
3.0,NOR,McLaren,HARD,2.0,3.0,0 days 00:01:25.283000,4.0,0 days 01:40:26.944000,4,,,0,0
4.0,NOR,McLaren,HARD,2.0,4.0,0 days 00:01:22.782000,4.0,0 days 01:41:49.726000,4,,,0,0
5.0,NOR,McLaren,HARD,2.0,5.0,0 days 00:01:22.147000,4.0,0 days 01:43:11.873000,4,,,0,0
6.0,NOR,McLaren,HARD,2.0,6.0,0 days 00:01:21.804000,4.0,0 days 01:44:33.677000,4,,,0,0
7.0,NOR,McLaren,HARD,2.0,7.0,0 days 00:01:20.828000,4.0,0 days 01:45:54.505000,4,,,0,0
8.0,NOR,McLaren,HARD,2.0,8.0,0 days 00:01:20.820000,4.0,0 days 01:47:15.325000,4,,,0,0
9.0,NOR,McLaren,HARD,2.0,9.0,0 days 00:01:20.397000,4.0,0 days 01:48:35.722000,4,,,0,0
10.0,NOR,McLaren,HARD,2.0,10.0,0 days 00:01:20.972000,4.0,0 days 01:49:56.694000,4,,,0,0
11.0,NOR,McLaren,HARD,2.0,11.0,0 days 00:01:20.870000,4.0,0 days 01:51:17.564000,4,,,0,0
12.0,NOR,McLaren,HARD,2.0,12.0,0 days 00:01:19.933000,4.0,0 days 01:52:37.497000,4,,,0,0
13.0,NOR,McLaren,HARD,2.0,13.0,0 days 00:01:19.820000,4.0,0 days 01:53:57.317000,4,,,0,0
14.0,NOR,McLaren,HARD,2.0,14.0,0 days 00:01:19.385000,4.0,0 days 01:55:16.702000,4,,,0,0
15.0,NOR,McLaren,HARD,2.0,15.0,0 days 00:01:19.775000,4.0,0 days 01:56:36.477000,4,,,0,0
16.0,NOR,McLaren,HARD,2.0,16.0,0 days 00:01:19.637000,4.0,0 days 01:57:56.114000,4,,,0,0
17.0,NOR,McLaren,HARD,2.0,17.0,0 days 00:01:20.337000,4.0,0 days 01:59:16.451000,4,,,0,0
18.0,NOR,McLaren,HARD,2.0,18.0,0 days 00:01:19.398000,4.0,0 days 02:00:35.849000,4,,,0,0
19.0,NOR,McLaren,HARD,2.0,19.0,0 days 00:01:19.280000,4.0,0 days 02:01:55.129000,4,,,0,0
20.0,NOR,McLaren,HARD,2.0,20.0,0 days 00:01:19.043000,4.0,0 days 02:03:14.172000,4,,,0,0
21.0,NOR,McLaren,HARD,2.0,21.0,0 days 00:01:18.983000,4.0,0 days 02:04:33.155000,4,,,0,0
22.0,NOR,McLaren,HARD,2.0,22.0,0 days 00:01:18.981000,4.0,0 days 02:05:52.136000,4,,,0,0
23.0,NOR,McLaren,HARD,2.0,23.0,0 days 00:01:19.194000,4.0,0 days 02:07:11.330000,4,,,0,0
24.0,NOR,McLaren,HARD,2.0,24.0,0 days 00:01:18.699000,4.0,0 days 02:08:30.029000,4,,,0,0
25.0,NOR,McLaren,HARD,2.0,25.0,0 days 00:01:18.640000,4.0,0 days 02:09:48.669000,4,,,0,0
26.0,NOR,McLaren,HARD,2.0,26.0,0 days 00:01:18.396000,4.0,0 days 02:11:07.065000,4,,,0,0
27.0,NOR,McLaren,HARD,2.0,27.0,0 days 00:01:18.720000,4.0,0 days 02:12:25.785000,4,,,0,0
28.0,NOR,McLaren,HARD,2.0,28.0,0 days 00:01:19.238000,4.0,0 days 02:13:45.023000,4,,,0,0
29.0,NOR,McLaren,HARD,2.0,29.0,0 days 00:01:18.766000,4.0,0 days 02:15:03.789000,4,,,0,0
30.0,NOR,McLaren,HARD,2.0,30.0,0 days 00:01:18.403000,4.0,0 days 02:16:22.192000,4,,,0,0
31.0,NOR,McLaren,HARD,2.0,31.0,0 days 00:01:18.780000,4.0,0 days 02:17:40.972000,4,,,0,0
32.0,NOR,McLaren,HARD,2.0,32.0,0 days 00:01:19.538000,4.0,0 days 02:19:00.510000,4,,,0,0
33.0,NOR,McLaren,HARD,2.0,33.0,0 days 00:01:19.233000,4.0,0 days 02:20:19.743000,4,,,0,0
34.0,NOR,McLaren,HARD,2.0,34.0,0 days 00:01:19.243000,4.0,0 days 02:21:38.986000,4,,,0,0
35.0,NOR,McLaren,HARD,2.0,35.0,0 days 00:01:18.714000,4.0,0 days 02:22:57.700000,4,,,0,0
36.0,NOR,McLaren,HARD,2.0,36.0,0 days 00:01:18.582000,4.0,0 days 02:24:16.282000,4,,,0,0
37.0,NOR,McLaren,HARD,2.0,37.0,0 days 00:01:17.958000,4.0,0 days 02:25:34.240000,4,,,0,0
38.0,NOR,McLaren,HARD,2.0,38.0,0 days 00:01:17.994000,4.0,0 days 02:26:52.234000,4,,,0,0
39.0,NOR,McLaren,HARD,2.0,39.0,0 days 00:01:18.303000,4.0,0 days 02:28:10.537000,4,,,0,0
40.0,NOR,McLaren,HARD,2.0,40.0,0 days 00:01:18.824000,4.0,0 days 02:29:29.361000,4,,,0,0
41.0,NOR,McLaren,HARD,2.0,41.0,0 days 00:01:18.519000,4.0,0 days 02:30:47.880000,4,,,0,0
42.0,NOR,McLaren,HARD,2.0,42.0,0 days 00:01:19.436000,4.0,0 days 02:32:07.316000,4,,,0,0
43.0,NOR,McLaren,HARD,2.0,43.0,0 days 00:01:19.796000,4.0,0 days 02:33:27.112000,4,,,0,0
44.0,NOR,McLaren,HARD,2.0,44.0,0 days 00:01:18.906000,4.0,0 days 02:34:46.018000,4,,,0,0
45.0,NOR,McLaren,HARD,2.0,45.0,0 days 00:01:17.897000,4.0,0 days 02:36:03.915000,4,,,0,0
46.0,NOR,McLaren,HARD,2.0,46.0,0 days 00:01:18.215000,4.0,0 days 02:37:22.130000,4,,,0,0
47.0,NOR,McLaren,HARD,2.0,47.0,0 days 00:01:18.141000,4.0,0 days 02:38:40.271000,4,,,0,0
48.0,NOR,McLaren,HARD,2.0,48.0,0 days 00:01:17.975000,4.0,0 days 02:39:58.246000,4,,,0,0
49.0,NOR,McLaren,HARD,2.0,49.0,0 days 00:01:18.177000,4.0,0 days 02:41:16.423000,4,,,0,0
50.0,NOR,McLaren,HARD,2.0,50.0,0 days 00:01:18.218000,4.0,0 days 02:42:34.641000,4,,,0,0
51.0,NOR,McLaren,HARD,2.0,51.0,0 days 00:01:17.772000,4.0,0 days 02:43:52.413000,4,,,0,0
52.0,NOR,McLaren,HARD,2.0,52.0,0 days 00:01:18.223000,4.0,0 days 02:45:10.636000,4,,,0,0
53.0,NOR,McLaren,HARD,2.0,53.0,0 days 00:01:17.570000,4.0,0 days 02:46:28.206000,4,,,0,0
54.0,NOR,McLaren,HARD,2.0,54.0,0 days 00:01:17.838000,4.0,0 days 02:47:46.044000,4,,,0,0
55.0,NOR,McLaren,HARD,2.0,55.0,0 days 00:01:18.382000,4.0,0 days 02:49:04.426000,4,,,0,0
56.0,NOR,McLaren,HARD,2.0,56.0,0 days 00:01:18.155000,4.0,0 days 02:50:22.581000,4,,,0,0
57.0,NOR,McLaren,HARD,2.0,57.0,0 days 00:01:17.815000,4.0,0 days 02:51:40.396000,4,,,0,0
58.0,NOR,McLaren,HARD,2.0,58.0,0 days 00:01:17.395000,4.0,0 days 02:52:57.791000,4,,,0,0
59.0,NOR,McLaren,HARD,2.0,59.0,0 days 00:01:17.122000,4.0,0 days 02:54:14.913000,4,,,0,0
60.0,NOR,McLaren,HARD,2.0,60.0,0 days 00:01:16.695000,4.0,0 days 02:55:31.608000,4,,,0,0
61.0,NOR,McLaren,HARD,2.0,61.0,0 days 00:01:17.614000,4.0,0 days 02:56:49.222000,4,,,0,0
62.0,NOR,McLaren,HARD,2.0,62.0,0 days 00:01:16.026000,4.0,0 days 02:58:05.248000,4,,,0,0
63.0,NOR,McLaren,HARD,2.0,63.0,0 days 00:01:16.876000,4.0,0 days 02:59:22.124000,4,,,0,0
64.0,NOR,McLaren,HARD,2.0,64.0,0 days 00:01:15.742000,4.0,0 days 03:00:37.866000,4,,,0,0
65.0,NOR,McLaren,HARD,2.0,65.0,0 days 00:01:17.143000,4.0,0 days 03:01:55.009000,4,,,0,0
66.0,NOR,McLaren,HARD,2.0,66.0,0 days 00:01:16.214000,4.0,0 days 03:03:11.223000,4,,,0,0
67.0,NOR,McLaren,HARD,2.0,67.0,0 days 00:01:16.115000,4.0,0 days 03:04:27.338000,4,,,0,0
68.0,NOR,McLaren,HARD,2.0,68.0,0 days 00:01:16.172000,4.0,0 days 03:05:43.510000,4,,,0,0
69.0,NOR,McLaren,HARD,2.0,69.0,0 days 00:01:16.314000,4.0,0 days 03:06:59.824000,4,,,0,0
70.0,NOR,McLaren,HARD,2.0,70.0,0 days 00:01:17.213000,4.0,0 days 03:08:17.037000,4,,,0,0
71.0,NOR,McLaren,HARD,2.0,71.0,0 days 00:01:16.609000,4.0,0 days 03:09:33.646000,4,,,0,0
72.0,NOR,McLaren,HARD,2.0,72.0,0 days 00:01:16.801000,4.0,0 days 03:10:50.447000,4,,,0,0
73.0,NOR,McLaren,HARD,2.0,73.0,0 days 00:01:16.285000,4.0,0 days 03:12:06.732000,4,,,0,0
74.0,NOR,McLaren,HARD,2.0,74.0,0 days 00:01:16.429000,4.0,0 days 03:13:23.161000,4,,,0,0
75.0,NOR,McLaren,HARD,2.0,75.0,0 days 00:01:16.517000,4.0,0 days 03:14:39.678000,4,,,0,0
76.0,NOR,McLaren,HARD,2.0,76.0,0 days 00:01:16.671000,4.0,0 days 03:15:56.349000,4,,,0,0
77.0,NOR,McLaren,HARD,2.0,77.0,0 days 00:01:16.512000,4.0,0 days 03:17:12.861000,4,,,0,0
78.0,NOR,McLaren,HARD,2.0,78.0,0 days 00:01:17.296000,4.0,0 days 03:18:30.157000,4,,,0,0
1.0,OCO,Alpine,HARD,1.0,1.0,,,0 days 01:36:02.319000,31,,,0,0
1.0,PER,Red Bull Racing,HARD,1.0,1.0,,,0 days 01:36:02.319000,11,,,0,0
1.0,PIA,McLaren,MEDIUM,1.0,2.0,0 days 00:40:58.744000,2.0,0 days 01:36:04.820000,81,0 days 00:56:48.100000,,1,1
2.0,PIA,McLaren,HARD,2.0,2.0,,2.0,0 days 01:39:00.824000,81,,0 days 01:36:05.541000,0,0
3.0,PIA,McLaren,HARD,2.0,3.0,0 days 00:01:24.953000,2.0,0 days 01:40:25.777000,81,,,0,0
4.0,PIA,McLaren,HARD,2.0,4.0,0 days 00:01:22.314000,2.0,0 days 01:41:48.091000,81,,,0,0
5.0,PIA,McLaren,HARD,2.0,5.0,0 days 00:01:22.019000,2.0,0 days 01:43:10.110000,81,,,0,0
6.0,PIA,McLaren,HARD,2.0,6.0,0 days 00:01:21.354000,2.0,0 days 01:44:31.464000,81,,,0,0
7.0,PIA,McLaren,HARD,2.0,7.0,0 days 00:01:20.808000,2.0,0 days 01:45:52.272000,81,,,0,0
8.0,PIA,McLaren,HARD,2.0,8.0,0 days 00:01:21.058000,2.0,0 days 01:47:13.330000,81,,,0,0
9.0,PIA,McLaren,HARD,2.0,9.0,0 days 00:01:19.906000,2.0,0 days 01:48:33.236000,81,,,0,0
10.0,PIA,McLaren,HARD,2.0,10.0,0 days 00:01:20.890000,2.0,0 days 01:49:54.126000,81,,,0,0
11.0,PIA,McLaren,HARD,2.0,11.0,0 days 00:01:20.898000,2.0,0 days 01:51:15.024000,81,,,0,0
12.0,PIA,McLaren,HARD,2.0,12.0,0 days 00:01:20.135000,2.0,0 days 01:52:35.159000,81,,,0,0
13.0,PIA,McLaren,HARD,2.0,13.0,0 days 00:01:18.745000,2.0,0 days 01:53:53.904000,81,,,0,0
14.0,PIA,McLaren,HARD,2.0,14.0,0 days 00:01:20.014000,2.0,0 days 01:55:13.918000,81,,,0,0
15.0,PIA,McLaren,HARD,2.0,15.0,0 days 00:01:20.264000,2.0,0 days 01:56:34.182000,81,,,0,0
16.0,PIA,McLaren,HARD,2.0,16.0,0 days 00:01:19.829000,2.0,0 days 01:57:54.011000,81,,,0,0
17.0,PIA,McLaren,HARD,2.0,17.0,0 days 00:01:20.028000,2.0,0 days 01:59:14.039000,81,,,0,0
18.0,PIA,McLaren,HARD,2.0,18.0,0 days 00:01:19.832000,2.0,0 days 02:00:33.871000,81,,,0,0
19.0,PIA,McLaren,HARD,2.0,19.0,0 days 00:01:19.179000,2.0,0 days 02:01:53.050000,81,,,0,0
20.0,PIA,McLaren,HARD,2.0,20.0,0 days 00:01:19.055000,2.0,0 days 02:03:12.105000,81,,,0,0
21.0,PIA,McLaren,HARD,2.0,21.0,0 days 00:01:18.601000,2.0,0 days 02:04:30.706000,81,,,0,0
22.0,PIA,McLaren,HARD,2.0,22.0,0 days 00:01:18.585000,2.0,0 days 02:05:49.291000,81,,,0,0
23.0,PIA,McLaren,HARD,2.0,23.0,0 days 00:01:18.658000,2.0,0 days 02:07:07.949000,81,,,0,0
24.0,PIA,McLaren,HARD,2.0,24.0,0 days 00:01:18.636000,2.0,0 days 02:08:26.585000,81,,,0,0
25.0,PIA,McLaren,HARD,2.0,25.0,0 days 00:01:18.784000,2.0,0 days 02:09:45.369000,81,,,0,0
26.0,PIA,McLaren,HARD,2.0,26.0,0 days 00:01:18.440000,2.0,0 days 02:11:03.809000,81,,,0,0
27.0,PIA,McLaren,HARD,2.0,27.0,0 days 00:01:18.523000,2.0,0 days 02:12:22.332000,81,,,0,0
28.0,PIA,McLaren,HARD,2.0,28.0,0 days 00:01:18.791000,2.0,0 days 02:13:41.123000,81,,,0,0
29.0,PIA,McLaren,HARD,2.0,29.0,0 days 00:01:19.010000,2.0,0 days 02:15:00.133000,81,,,0,0
30.0,PIA,McLaren,HARD,2.0,30.0,0 days 00:01:19.396000,2.0,0 days 02:16:19.529000,81,,,0,0
31.0,PIA,McLaren,HARD,2.0,31.0,0 days 00:01:18.449000,2.0,0 days 02:17:37.978000,81,,,0,0
32.0,PIA,McLaren,HARD,2.0,32.0,0 days 00:01:18.969000,2.0,0 days 02:18:56.947000,81,,,0,0
33.0,PIA,McLaren,HARD,2.0,33.0,0 days 00:01:19.060000,2.0,0 days 02:20:16.007000,81,,,0,0
34.0,PIA,McLaren,HARD,2.0,34.0,0 days 00:01:18.978000,2.0,0 days 02:21:34.985000,81,,,0,0
35.0,PIA,McLaren,HARD,2.0,35.0,0 days 00:01:18.605000,2.0,0 days 02:22:53.590000,81,,,0,0
36.0,PIA,McLaren,HARD,2.0,36.0,0 days 00:01:18.882000,2.0,0 days 02:24:12.472000,81,,,0,0
37.0,PIA,McLaren,HARD,2.0,37.0,0 days 00:01:18.612000,2.0,0 days 02:25:31.084000,81,,,0,0
38.0,PIA,McLaren,HARD,2.0,38.0,0 days 00:01:18.731000,2.0,0 days 02:26:49.815000,81,,,0,0
39.0,PIA,McLaren,HARD,2.0,39.0,0 days 00:01:18.362000,2.0,0 days 02:28:08.177000,81,,,0,0
40.0,PIA,McLaren,HARD,2.0,40.0,0 days 00:01:18.951000,2.0,0 days 02:29:27.128000,81,,,0,0
41.0,PIA,McLaren,HARD,2.0,41.0,0 days 00:01:18.846000,2.0,0 days 02:30:45.974000,81,,,0,0
42.0,PIA,McLaren,HARD,2.0,42.0,0 days 00:01:19.795000,2.0,0 days 02:32:05.769000,81,,,0,0
43.0,PIA,McLaren,HARD,2.0,43.0,0 days 00:01:18.198000,2.0,0 days 02:33:23.967000,81,,,0,0
44.0,PIA,McLaren,HARD,2.0,44.0,0 days 00:01:18.277000,2.0,0 days 02:34:42.244000,81,,,0,0
45.0,PIA,McLaren,HARD,2.0,45.0,0 days 00:01:18.082000,2.0,0 days 02:36:00.326000,81,,,0,0
46.0,PIA,McLaren,HARD,2.0,46.0,0 days 00:01:18.623000,2.0,0 days 02:37:18.949000,81,,,0,0
47.0,PIA,McLaren,HARD,2.0,47.0,0 days 00:01:18.399000,2.0,0 days 02:38:37.348000,81,,,0,0
48.0,PIA,McLaren,HARD,2.0,48.0,0 days 00:01:18.395000,2.0,0 days 02:39:55.743000,81,,,0,0
49.0,PIA,McLaren,HARD,2.0,49.0,0 days 00:01:18.136000,2.0,0 days 02:41:13.879000,81,,,0,0
50.0,PIA,McLaren,HARD,2.0,50.0,0 days 00:01:18.350000,2.0,0 days 02:42:32.229000,81,,,0,0
51.0,PIA,McLaren,HARD,2.0,51.0,0 days 00:01:17.909000,2.0,0 days 02:43:50.138000,81,,,0,0
52.0,PIA,McLaren,HARD,2.0,52.0,0 days 00:01:18.214000,2.0,0 days 02:45:08.352000,81,,,0,0
53.0,PIA,McLaren,HARD,2.0,53.0,0 days 00:01:17.609000,2.0,0 days 02:46:25.961000,81,,,0,0
54.0,PIA,McLaren,HARD,2.0,54.0,0 days 00:01:17.362000,2.0,0 days 02:47:43.323000,81,,,0,0
55.0,PIA,McLaren,HARD,2.0,55.0,0 days 00:01:17.445000,2.0,0 days 02:49:00.768000,81,,,0,0
56.0,PIA,McLaren,HARD,2.0,56.0,0 days 00:01:17.456000,2.0,0 days 02:50:18.224000,81,,,0,0
57.0,PIA,McLaren,HARD,2.0,57.0,0 days 00:01:17.300000,2.0,0 days 02:51:35.524000,81,,,0,0
58.0,PIA,McLaren,HARD,2.0,58.0,0 days 00:01:17.344000,2.0,0 days 02:52:52.868000,81,,,0,0
59.0,PIA,McLaren,HARD,2.0,59.0,0 days 00:01:17.042000,2.0,0 days 02:54:09.910000,81,,,0,0
60.0,PIA,McLaren,HARD,2.0,60.0,0 days 00:01:16.617000,2.0,0 days 02:55:26.527000,81,,,0,0
61.0,PIA,McLaren,HARD,2.0,61.0,0 days 00:01:16.771000,2.0,0 days 02:56:43.298000,81,,,0,0
62.0,PIA,McLaren,HARD,2.0,62.0,0 days 00:01:17.095000,2.0,0 days 02:58:00.393000,81,,,0,0
63.0,PIA,McLaren,HARD,2.0,63.0,0 days 00:01:16.921000,2.0,0 days 02:59:17.314000,81,,,0,0
64.0,PIA,McLaren,HARD,2.0,64.0,0 days 00:01:16.909000,2.0,0 days 03:00:34.223000,81,,,0,0
65.0,PIA,McLaren,HARD,2.0,65.0,0 days 00:01:16.391000,2.0,0 days 03:01:50.614000,81,,,0,0
66.0,PIA,McLaren,HARD,2.0,66.0,0 days 00:01:16.640000,2.0,0 days 03:03:07.254000,81,,,0,0
67.0,PIA,McLaren,HARD,2.0,67.0,0 days 00:01:16.596000,2.0,0 days 03:04:23.850000,81,,,0,0
68.0,PIA,McLaren,HARD,2.0,68.0,0 days 00:01:16.601000,2.0,0 days 03:05:40.451000,81,,,0,0
69.0,PIA,McLaren,HARD,2.0,69.0,0 days 00:01:17.371000,2.0,0 days 03:06:57.822000,81,,,0,0
70.0,PIA,McLaren,HARD,2.0,70.0,0 days 00:01:17.270000,2.0,0 days 03:08:15.092000,81,,,0,0
71.0,PIA,McLaren,HARD,2.0,71.0,0 days 00:01:17.184000,2.0,0 days 03:09:32.276000,81,,,0,0
72.0,PIA,McLaren,HARD,2.0,72.0,0 days 00:01:16.652000,2.0,0 days 03:10:48.928000,81,,,0,0
73.0,PIA,McLaren,HARD,2.0,73.0,0 days 00:01:16.281000,2.0,0 days 03:12:05.209000,81,,,0,0
74.0,PIA,McLaren,HARD,2.0,74.0,0 days 00:01:16.356000,2.0,0 days 03:13:21.565000,81,,,0,0
75.0,PIA,McLaren,HARD,2.0,75.0,0 days 00:01:16.644000,2.0,0 days 03:14:38.209000,81,,,0,0
76.0,PIA,McLaren,HARD,2.0,76.0,0 days 00:01:16.590000,2.0,0 days 03:15:54.799000,81,,,0,0
77.0,PIA,McLaren,HARD,2.0,77.0,0 days 00:01:16.734000,2.0,0 days 03:17:11.533000,81,,,0,0
78.0,PIA,McLaren,HARD,2.0,78.0,0 days 00:01:17.126000,2.0,0 days 03:18:28.659000,81,,,0,0
1.0,RIC,RB,MEDIUM,1.0,1.0,0 days 00:41:47.607000,12.0,0 days 01:36:53.560000,3,0 days 00:57:09.029000,,1,1
2.0,RIC,RB,HARD,2.0,2.0,0 days 00:02:10.108000,12.0,0 days 01:39:03.668000,3,,0 days 01:36:54.504000,0,0
3.0,RIC,RB,HARD,2.0,3.0,0 days 00:01:29.656000,13.0,0 days 01:40:33.324000,3,,,0,0
4.0,RIC,RB,HARD,2.0,4.0,0 days 00:01:23.524000,13.0,0 days 01:41:56.848000,3,,,0,0
5.0,RIC,RB,HARD,2.0,5.0,0 days 00:01:23.744000,13.0,0 days 01:43:20.592000,3,,,0,0
6.0,RIC,RB,HARD,2.0,6.0,0 days 00:01:22.748000,13.0,0 days 01:44:43.340000,3,,,0,0
7.0,RIC,RB,HARD,2.0,7.0,0 days 00:01:22.747000,13.0,0 days 01:46:06.087000,3,,,0,0
8.0,RIC,RB,HARD,2.0,8.0,0 days 00:01:22.433000,13.0,0 days 01:47:28.520000,3,,,0,0
9.0,RIC,RB,HARD,2.0,9.0,0 days 00:01:21.528000,13.0,0 days 01:48:50.048000,3,,,0,0
10.0,RIC,RB,HARD,2.0,10.0,0 days 00:01:21.976000,13.0,0 days 01:50:12.024000,3,,,0,0
11.0,RIC,RB,HARD,2.0,11.0,0 days 00:01:21.530000,13.0,0 days 01:51:33.554000,3,,,0,0
12.0,RIC,RB,HARD,2.0,12.0,0 days 00:01:21.277000,13.0,0 days 01:52:54.831000,3,,,0,0
13.0,RIC,RB,HARD,2.0,13.0,0 days 00:01:21.416000,13.0,0 days 01:54:16.247000,3,,,0,0
14.0,RIC,RB,HARD,2.0,14.0,0 days 00:01:21.391000,13.0,0 days 01:55:37.638000,3,,,0,0
15.0,RIC,RB,HARD,2.0,15.0,0 days 00:01:21.177000,13.0,0 days 01:56:58.815000,3,,,0,0
16.0,RIC,RB,HARD,2.0,16.0,0 days 00:01:21.125000,13.0,0 days 01:58:19.940000,3,,,0,0
17.0,RIC,RB,HARD,2.0,17.0,0 days 00:01:20.862000,13.0,0 days 01:59:40.802000,3,,,0,0
18.0,RIC,RB,HARD,2.0,18.0,0 days 00:01:21.108000,13.0,0 days 02:01:01.910000,3,,,0,0
19.0,RIC,RB,HARD,2.0,19.0,0 days 00:01:21.310000,13.0,0 days 02:02:23.220000,3,,,0,0
20.0,RIC,RB,HARD,2.0,20.0,0 days 00:01:20.942000,13.0,0 days 02:03:44.162000,3,,,0,0
